UserID,WindowID,Split,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
328227,6,Train,Detroit,MI,US,48227,,,2011-06-01 00:00:00,4,2.0,Yes,No,0
328607,6,Train,Detroit,MI,US,48207,,"Criminal Justice, Automotive",2012-06-01 00:00:00,1,2.0,Yes,No,0
330198,6,Train,Detroit,MI,US,48226,,Leadership and Sports Management,2012-02-01 00:00:00,1,2.0,No,No,0
330865,6,Train,Lithonia,GA,US,30058,Bachelor's,Business Management and Operations,2002-01-01 00:00:00,5,15.0,Yes,No,0
336708,6,Train,Fort Lauderdale,FL,US,33313,,,,2,2.0,Yes,No,0
337287,6,Train,Kansas City,MO,US,64130,Associate's,,2012-02-01 00:00:00,5,10.0,No,No,0
337301,6,Train,Mesa,AZ,US,85202,Associate's,English,2012-05-01 00:00:00,4,5.0,No,No,0
338112,6,Test,Philadelphia,PA,US,19144,High School,Building/ Maintenance,2006-01-01 00:00:00,4,7.0,Yes,Yes,5
341963,6,Train,Takoma Park,MD,US,20912,Master's,,2011-01-01 00:00:00,3,8.0,No,No,0
342170,6,Train,Kingston,,JM,,Bachelor's,,2012-06-01 00:00:00,4,8.0,Yes,No,0
343105,6,Train,Garland,TX,US,75043,,,,6,7.0,No,No,0
343571,6,Test,Cypress,TX,US,77433,High School,Not Applicable,1990-01-01 00:00:00,1,4.0,No,No,0
352011,6,Train,Philadelphia,PA,US,19143,Bachelor's,Hons Science/Economics,2000-01-01 00:00:00,5,10.0,Yes,No,0
353558,6,Train,Snellville,GA,US,30078,High School,Not Applicable,,2,3.0,Yes,No,0
353783,6,Train,Wantagh,NY,US,11793,Master's,Health Care,1997-04-01 00:00:00,6,20.0,No,No,0
357738,6,Train,Carol Stream,IL,US,60188,Bachelor's,"Law Enforcement and Justice Administration, and Spanish",2012-05-01 00:00:00,4,6.0,Yes,No,0
358576,6,Test,Irvine,CA,US,92618,Bachelor's,Communications / Journalism and Marketing,1993-01-01 00:00:00,5,6.0,Yes,Yes,30
360333,6,Train,Mesa,AZ,US,85202,Bachelor's,,1994-01-01 00:00:00,3,9.0,Yes,Yes,11
363005,6,Test,Novi,MI,US,48375,,,,3,4.0,Yes,No,0
364739,6,Train,Chicago,IL,US,60608,Associate's,,,1,7.0,No,No,0
367818,6,Train,Bronx,NY,US,10468,,Business Management,2012-06-01 00:00:00,5,8.0,Yes,No,0
368122,6,Test,Orlando,FL,US,32808,Bachelor's,Paralegal Studies,2009-09-01 00:00:00,2,3.0,Yes,No,0
369983,6,Train,Orland Park,IL,US,60462,Bachelor's,,,3,26.0,Yes,No,0
374843,6,Train,Houston,TX,US,77058,High School,Not Applicable,2006-01-01 00:00:00,6,5.0,No,No,0
375885,6,Train,Chicago,IL,US,60616,,Economics and History,2008-05-01 00:00:00,3,5.0,Yes,No,0
381041,6,Test,Chicago,IL,US,60617,,,2004-01-01 00:00:00,3,10.0,No,Yes,3
382622,6,Test,Winnetka,CA,US,91306,Associate's,Nursing,2009-05-01 00:00:00,6,12.0,No,No,0
384398,6,Train,Beltsville,MD,US,20705,High School,Not Applicable,2007-01-01 00:00:00,8,4.0,Yes,No,0
388476,6,Test,Arlington Heights,IL,US,60004,Bachelor's,,2003-01-01 00:00:00,4,3.0,No,No,0
397371,6,Test,Norcross,GA,US,30071,,,2001-01-01 00:00:00,4,4.0,No,No,0
404952,6,Train,San Jose,CA,US,95127,High School,Not Applicable,2001-01-01 00:00:00,5,7.0,No,Yes,25
407565,6,Train,Tampa,FL,US,33615,Master's,Occupational Therapy,2012-06-01 00:00:00,2,4.0,No,No,0
411267,6,Train,Cincinnati,OH,US,45211,Bachelor's,Human Resource,2011-05-01 00:00:00,3,8.0,Yes,No,0
411361,6,Train,Fayetteville,NC,US,28311,Bachelor's,Computer Science,2011-12-01 00:00:00,1,1.0,No,No,0
419981,6,Train,Horn Lake,MS,US,38637,Bachelor's,Chemistry Lab I,2012-05-01 00:00:00,3,5.0,Yes,No,0
423615,6,Train,Stone Mountain,GA,US,30088,Master's,Cosmetology,2002-07-01 00:00:00,2,7.0,No,No,0
424575,6,Train,Pacoima,CA,US,91331,Bachelor's,Computer Science,2009-09-01 00:00:00,2,4.0,No,Yes,10
427689,6,Test,North Bergen,NJ,US,07047,Associate's,Networking Technology,2011-12-01 00:00:00,2,6.0,Yes,No,0
430478,6,Train,Indianapolis,IN,US,46260,High School,Not Applicable,2008-05-01 00:00:00,5,2.0,No,No,0
431751,6,Train,Hempstead,NY,US,11550,Vocational,pharmacy computing,2011-04-01 00:00:00,2,1.0,Yes,No,0
431763,6,Train,Staten Island,NY,US,10312,Bachelor's,Business/Finance,2012-05-01 00:00:00,3,4.0,No,No,0
432675,6,Test,Elk Grove Village,IL,US,60007,Associate's,,2003-01-01 00:00:00,9,10.0,Yes,No,0
434473,6,Train,Surprise,AZ,US,85388,High School,,1995-05-01 00:00:00,4,6.0,No,No,0
437426,6,Train,Eastpointe,MI,US,48021,,Current Pharmacy Technician,2010-06-01 00:00:00,6,12.0,No,No,0
438088,6,Train,Chicago,IL,US,60621,Bachelor's,Criminal Justice,2012-05-01 00:00:00,3,3.0,Yes,No,0
439610,6,Train,Dallas,TX,US,75201,,,,0,,Yes,No,0
440292,6,Train,Minneapolis,MN,US,55448,Associate's,,2012-06-01 00:00:00,4,4.0,Yes,No,0
444893,6,Train,Long Beach,CA,US,90805,Associate's,Intergrated Arts,2007-05-01 00:00:00,3,10.0,,Yes,17
445111,6,Train,Anaheim,CA,US,92804,Bachelor's,international Business Skills,2010-06-01 00:00:00,3,10.0,No,No,0
445850,6,Test,Katy,TX,US,77494,High School,Basic Training,,1,7.0,No,No,0
446225,6,Train,Lehigh Acres,FL,US,33976,High School,General High School Curriculum,,1,1.0,No,No,0
449108,6,Train,Wichita,KS,US,67217,,,,3,6.0,Yes,No,0
449271,6,Train,Hollywood,FL,US,33020,High School,,2005-01-01 00:00:00,7,8.0,No,No,0
455778,6,Test,Concord,NC,US,28025,Bachelor's,Audio Engineering,2009-05-01 00:00:00,1,3.0,No,No,0
457835,6,Train,Humble,TX,US,77396,,Business Administration,,4,6.0,Yes,No,0
458092,6,Train,Dallas,TX,US,75228,,,,3,1.0,No,No,0
458803,6,Train,Cedar Rapids,IA,US,52402,Bachelor's,Business Administration,2012-05-01 00:00:00,4,4.0,Yes,No,0
461213,6,Train,Norcross,GA,US,30093,,,,0,,No,No,0
462574,6,Train,Brooklyn,NY,US,11219,Master's,Economic & Accounting,2012-06-01 00:00:00,4,9.0,Yes,Yes,6
464394,6,Train,Union City,GA,US,30291,Associate's,,1998-12-01 00:00:00,3,10.0,Yes,No,0
465055,6,Train,Humble,TX,US,77346,High School,Not Applicable,1998-05-01 00:00:00,6,10.0,No,No,0
471111,6,Train,San Francisco,CA,US,94121,Master's,Finance,2012-04-01 00:00:00,3,4.0,No,No,0
471679,6,Train,Loganville,GA,US,30052,High School,Not Applicable,2006-01-01 00:00:00,3,5.0,Yes,No,0
473830,6,Train,Willingboro,NJ,US,08046,High School,Not Applicable,2002-06-01 00:00:00,5,10.0,Yes,No,0
481135,6,Train,Boynton Beach,FL,US,33426,High School,Not Applicable,1997-01-01 00:00:00,3,15.0,Yes,No,0
482247,6,Train,Tampa,FL,US,33612,Bachelor's,Psychology,,3,3.0,Yes,No,0
482686,6,Train,Houston,TX,US,77099,Associate's,Accounting,2010-01-01 00:00:00,4,11.0,,No,0
484681,6,Train,Dallas,TX,US,75287,Associate's,,2009-01-01 00:00:00,3,3.0,Yes,No,0
485452,6,Test,New York,NY,US,10040,Bachelor's,Marketing,2008-01-01 00:00:00,4,8.0,Yes,No,0
485767,6,Train,Chapel Hill,NC,US,27514,Bachelor's,Political Science,2012-05-01 00:00:00,3,6.0,No,No,0
487704,6,Train,Cincinnati,OH,US,45207,High School,Not Applicable,2012-03-01 00:00:00,2,2.0,Yes,No,0
492658,6,Train,Louisville,KY,US,40210,Associate's,"English Language and Literature, General",2014-05-01 00:00:00,5,7.0,No,Yes,13
494985,6,Test,Naperville,IL,US,60563,Master's,Finance,2011-12-01 00:00:00,6,6.0,No,No,0
497256,6,Test,Houston,TX,US,77077,Master's,Management,2011-12-01 00:00:00,1,3.0,Yes,No,0
497750,6,Train,Jacksonville,FL,US,32244,,,,6,9.0,Yes,No,0
499197,6,Train,Leesburg,GA,US,31763,Associate's,Business Logistics,2012-06-01 00:00:00,1,1.0,No,No,0
499363,6,Train,Grand Prairie,TX,US,75051,High School,Not Applicable,,2,6.0,No,No,0
504467,6,Train,Hyattsville,MD,US,20782,Master's,Film Video and New Screen Media,2008-12-01 00:00:00,10,4.0,Yes,No,0
504841,6,Train,Scottsdale,AZ,US,85250,High School,,2007-01-01 00:00:00,3,5.0,Yes,No,0
507368,6,Train,Carrollton,TX,US,75006,,,,3,7.0,Yes,No,0
509534,6,Train,Phoenix,AZ,US,85040,,,,1,4.0,No,No,0
510649,6,Train,Houston,TX,US,77060,High School,Midwest high school,,4,13.0,Yes,No,0
510997,6,Train,La Mirada,CA,US,90638,Bachelor's,Psychology,2012-06-01 00:00:00,3,2.0,Yes,No,0
512649,6,Train,Culpeper,VA,US,22701,Master's,MBA,2011-10-01 00:00:00,5,5.0,Yes,Yes,14
516777,6,Train,Baltimore,MD,US,21221,,Accounting and Business Management,2008-08-01 00:00:00,3,5.0,Yes,No,0
517976,6,Train,Los Angeles,CA,US,90008,,Automotive Technology,2012-05-01 00:00:00,4,6.0,Yes,No,0
518635,6,Train,Detroit,MI,US,48207,,Employment and Education,2012-06-01 00:00:00,0,,No,No,0
519090,6,Train,Kansas City,MO,US,64151,,Accounting and Business/Management,1984-05-01 00:00:00,5,12.0,Yes,Yes,15
519720,6,Test,Merriam,KS,US,66203,Associate's,Fire Science/EMT,2008-01-01 00:00:00,3,6.0,Yes,No,0
522685,6,Train,Irving,TX,US,75063,Bachelor's,Marketing and Computer Information Systems,2003-12-01 00:00:00,3,10.0,Yes,Yes,16
523702,6,Test,Glendora,CA,US,91740,,Medical Assistant Program,2011-10-01 00:00:00,3,4.0,Yes,No,0
528658,6,Test,South Bend,IN,US,46635,Associate's,Human Services,2011-01-01 00:00:00,5,15.0,Yes,No,0
535635,6,Train,Brooklyn,NY,US,11212,,,,5,12.0,Yes,No,0
537542,6,Train,New York,NY,US,10025,Bachelor's,Criminal Justice,,3,4.0,Yes,No,0
537598,6,Train,Wichita,KS,US,67209,High School,Not Applicable,2006-01-01 00:00:00,3,7.0,No,No,0
539141,6,Train,New Castle,DE,US,19720,Bachelor's,"Human Resources Management/Personnel Administration, General",2006-01-01 00:00:00,2,11.0,Yes,No,0
540388,6,Train,Lauderhill,FL,US,33313,,,1994-01-01 00:00:00,6,21.0,No,Yes,3
540957,6,Train,Allentown,PA,US,18106,,,2008-01-01 00:00:00,6,18.0,Yes,No,0
542058,6,Test,Dayton,KY,US,41074,High School,"English Language and Literature, General",1998-01-01 00:00:00,5,5.0,Yes,Yes,7
542754,6,Train,Lebanon,OH,US,45036,,,,3,4.0,Yes,No,0
549514,6,Train,Miami,FL,US,33142,High School,diploma,2011-06-01 00:00:00,3,6.0,No,No,0
551218,6,Train,Laurel,MD,US,20707,Bachelor's,Accounting,,3,3.0,No,No,0
553793,6,Test,Houston,TX,US,77077,Master's,Biology Pre,2004-01-01 00:00:00,3,6.0,No,No,0
554060,6,Train,Atlanta,GA,US,30349,,Public Relations & Marketing,2012-05-01 00:00:00,5,15.0,No,No,0
555841,6,Train,Fern Park,FL,US,32730,,,,3,6.0,No,No,0
556732,6,Test,Weston,FL,US,33326,Bachelor's,Business Administration,2000-01-01 00:00:00,4,6.0,No,Yes,5
557479,6,Train,Los Angeles,CA,US,90043,High School,Not Applicable,,3,4.0,No,Yes,3
558513,6,Train,Miami,FL,US,33147,Associate's,Graphic Design,1994-06-01 00:00:00,4,9.0,No,Yes,6
561901,6,Train,Mastic,NY,US,11950,Master's,,1996-05-01 00:00:00,2,17.0,Yes,No,0
563866,6,Train,East Point,GA,US,30344,,,2010-01-01 00:00:00,6,20.0,Yes,Yes,8
565206,6,Train,Macomb,MI,US,48044,High School,,2011-01-01 00:00:00,3,4.0,Yes,No,0
566237,6,Train,Sylacauga,AL,US,35150,Bachelor's,Aerospace Engineering,2012-05-01 00:00:00,7,9.0,Yes,No,0
568173,6,Train,Florissant,MO,US,63034,Bachelor's,,2011-07-01 00:00:00,0,,No,No,0
569213,6,Train,Freehold,NJ,US,07728,Bachelor's,English,2012-05-01 00:00:00,4,23.0,Yes,Yes,4
570017,6,Train,Austin,TX,US,78754,High School,Not Applicable,,4,4.0,Yes,No,0
572789,6,Train,Thousand Oaks,CA,US,91360,,,,0,,No,No,0
573562,6,Train,Chicago,IL,US,60617,High School,Not Applicable,1981-05-01 00:00:00,6,16.0,Yes,No,0
574844,6,Train,Cincinnati,OH,US,45213,Bachelor's,Communications and Journalism,,10,18.0,,No,0
579467,6,Test,Sacramento,CA,US,95835,,Criminal Justice,,2,14.0,No,No,0
579723,6,Train,Penns Grove,NJ,US,08069,High School,Not Applicable,2012-06-01 00:00:00,0,,No,No,0
580966,6,Train,Woodbury,NJ,US,08096,High School,Not Applicable,2004-01-01 00:00:00,5,7.0,No,No,0
583037,6,Train,Garden City,MI,US,48135,High School,Not Applicable,2011-01-01 00:00:00,4,2.0,Yes,No,0
583871,6,Train,Detroit,MI,US,48214,,General Studies,,3,5.0,No,No,0
583881,6,Train,Inverness,IL,US,60067,Bachelor's,Psychology,2012-05-01 00:00:00,4,8.0,Yes,No,0
590532,6,Train,Houston,TX,US,77099,,Mechanical Engineering,2009-01-01 00:00:00,5,8.0,Yes,No,0
591944,6,Train,Pompano Beach,FL,US,33069,Bachelor's,Business Admistration,2011-12-01 00:00:00,4,6.0,Yes,No,0
597043,6,Test,Staten Island,NY,US,10301,,,,3,10.0,Yes,No,0
606422,6,Train,Mableton,GA,US,30126,Bachelor's,Biochemistry/Molecular Biology and Biotechnology,2009-05-01 00:00:00,4,7.0,No,No,0
608140,6,Test,Decatur,GA,US,30034,,Physical Education Business Marketing,1999-01-01 00:00:00,3,12.0,No,No,0
610921,6,Test,Bronx,NY,US,10457,Bachelor's,,,8,9.0,Yes,No,0
614573,6,Train,Detroit,MI,US,48228,High School,"Speech and Communication, Sociology and Psychology",2010-01-01 00:00:00,3,1.0,No,No,0
616059,6,Train,qaseem,,SA,,Bachelor's,Education,2010-01-01 00:00:00,2,2.0,No,Yes,15
616366,6,Train,Algonquin,IL,US,60102,Bachelor's,Governors / Liberal Arts,,8,23.0,Yes,No,0
619794,6,Train,Madison,WI,US,53706,Master's,Statistics & Quantitative Genetics,2009-09-01 00:00:00,1,1.0,Yes,No,0
625132,6,Train,Houston,TX,US,77053,High School,Not Applicable,,3,8.0,No,No,0
626361,6,Train,Gainesville,GA,US,30503,High School,Not Applicable,2006-01-01 00:00:00,5,10.0,No,Yes,45
630589,6,Train,Crestwood,KY,US,40014,,,,0,,No,No,0
632023,6,Train,San Francisco,CA,US,94102,High School,Not Applicable,,5,9.0,Yes,No,0
633380,6,Train,Troy,MI,US,48098,Master's,Industrial and Organizational Psychology,2006-12-01 00:00:00,6,13.0,No,Yes,10
638018,6,Train,McKinney,TX,US,75070,Master's,Business Administration,2011-01-01 00:00:00,4,12.0,Yes,No,0
643490,6,Train,Brooklyn,NY,US,11237,Associate's,International Business,2010-06-01 00:00:00,1,1.0,No,No,0
646563,6,Train,Los Angeles,CA,US,90046,,Liberal Arts,,7,9.0,Yes,No,0
647900,6,Train,Princeton,NJ,US,08540,Bachelor's,Neurobiology and Behavior,2012-05-01 00:00:00,10,5.0,No,No,0
648352,6,Train,Fort Worth,TX,US,76137,,,,4,9.0,No,No,0
655189,6,Train,Houston,TX,US,77058,High School,Not Applicable,,0,,No,No,0
656015,6,Train,McDonough,GA,US,30253,,Early Childhood Education,2014-05-01 00:00:00,7,5.0,Yes,Yes,36
656893,6,Train,Lauderhill,FL,US,33313,High School,Not Applicable,2003-08-01 00:00:00,3,6.0,No,No,0
657105,6,Test,Staten Island,NY,US,10306,Bachelor's,Accounting,1996-05-01 00:00:00,4,19.0,No,Yes,4
658983,6,Test,Everett,WA,US,98201,High School,Adult High School/Secondary Diploma Program,2000-08-01 00:00:00,10,12.0,No,No,0
661418,6,Train,Hanover Park,IL,US,60133,Bachelor's,Business Administration,2010-02-01 00:00:00,3,8.0,Yes,No,0
667843,6,Train,Dekalb,IL,US,60115,Bachelor's,Media Studies,2011-05-01 00:00:00,4,7.0,Yes,No,0
668914,6,Train,Indianapolis,IN,US,46250,Associate's,General Studies,1996-06-01 00:00:00,7,20.0,,No,0
668958,6,Train,Irving,TX,US,75062,High School,Not Applicable,2011-05-01 00:00:00,2,2.0,Yes,No,0
669909,6,Train,Houston,TX,US,77075,Bachelor's,Communications,2012-05-01 00:00:00,3,3.0,Yes,No,0
669969,6,Train,Ingalls,IN,US,46048,,Applied science,2012-06-01 00:00:00,3,8.0,No,No,0
670960,6,Train,Jersey City,NJ,US,07305,,Audio Technology Program,2011-01-01 00:00:00,3,5.0,Yes,No,0
675270,6,Train,Bedford,TX,US,76021,High School,Not Applicable,,6,6.0,Yes,No,0
676330,6,Train,Mesa,AZ,US,85212,Associate's,Liberal Arts,1982-05-01 00:00:00,3,17.0,Yes,Yes,40
676799,6,Test,Houston,TX,US,77074,,,,4,19.0,Yes,Yes,25
677173,6,Train,Lauderhill,FL,US,33313,High School,Not Applicable,2000-06-01 00:00:00,2,11.0,,No,0
677730,6,Test,El Centro,CA,US,92243,High School,Not Applicable,2012-05-01 00:00:00,2,3.0,Yes,No,0
680101,6,Test,Rex,GA,US,30273,Associate's,Early Childhood Education,,4,2.0,Yes,No,0
680847,6,Train,Miami,FL,US,33131,Bachelor's,Business Administration,2002-12-01 00:00:00,2,12.0,Yes,No,0
682661,6,Train,Goodyear,AZ,US,85395,,,,2,2.0,No,No,0
685036,6,Train,Longwood,FL,US,32752,Master's,Taxation Option,1985-07-01 00:00:00,11,37.0,Yes,Yes,155
685315,6,Train,Dallas,TX,US,75211,High School,General Studies,2012-05-01 00:00:00,5,13.0,Yes,No,0
685323,6,Train,Philadelphia,PA,US,19123,Bachelor's,Sports Management,2012-05-01 00:00:00,5,4.0,No,No,0
689100,6,Train,Tempe,AZ,US,85282,Associate's,american literature,1997-06-01 00:00:00,3,5.0,,No,0
693722,6,Test,Staten Island,NY,US,10301,Master's,Financial Management,2002-01-01 00:00:00,10,20.0,Yes,No,0
695430,6,Train,Miami,FL,US,33168,High School,Northwestern Senior,1987-01-01 00:00:00,2,6.0,No,Yes,30
698524,6,Train,Maroa,IL,US,61756,PhD,Structural Engineering,1989-01-01 00:00:00,10,14.0,No,Yes,3
699576,6,Train,Margate,FL,US,33068,High School,Not Applicable,2009-01-01 00:00:00,2,3.0,No,Yes,12
700388,6,Test,Orlando,FL,US,32825,Associate's,Business Management,2005-04-01 00:00:00,5,9.0,Yes,Yes,4
704192,6,Test,Saint Petersburg,FL,US,33710,,"Sales, construction, customer care",,2,12.0,Yes,No,0
706198,6,Train,Atlanta,GA,US,30331,,Engineering and System Repair Course III,,5,15.0,Yes,No,0
707672,6,Train,Signal Hill,CA,US,90755,Bachelor's,Human Development,2010-09-01 00:00:00,4,7.0,No,No,0
708158,6,Train,Clayton,OH,US,45315,Bachelor's,,2010-05-01 00:00:00,6,6.0,No,Yes,8
719321,6,Test,Glendale,AZ,US,85301,Master's,,,10,14.0,No,No,0
733035,6,Train,Westfield,IN,US,46074,,,,6,3.0,Yes,No,0
734258,6,Train,Fanwood,NJ,US,07023,Bachelor's,Public Administration,1990-01-01 00:00:00,6,22.0,No,No,0
734664,6,Train,Spring Valley,NY,US,10977,Bachelor's,Science and Finance Administration/ Marketing,2009-05-01 00:00:00,6,12.0,Yes,No,0
735299,6,Train,Chicago,IL,US,60624,High School,Not Applicable,1990-05-01 00:00:00,5,15.0,Yes,No,0
736182,6,Train,Dallas,TX,US,75217,PhD,,2011-06-01 00:00:00,3,2.0,No,No,0
741573,6,Train,Phoenix,AZ,US,85040,High School,Not Applicable,2006-01-01 00:00:00,6,8.0,Yes,Yes,6
744083,6,Train,Yardville,NJ,US,08620,Master's,,,4,19.0,Yes,Yes,15
744568,6,Train,Tampa,FL,US,33615,Associate's,Chemistry,2012-06-01 00:00:00,4,15.0,No,No,0
745761,6,Train,Alsip,IL,US,60803,,,1991-01-01 00:00:00,1,24.0,No,No,0
745999,6,Train,Towson,MD,US,21286,,,,6,9.0,Yes,No,0
746330,6,Train,Pacific Palisades,CA,US,90272,Master's,Business Administration,,1,8.0,No,Yes,5
746581,6,Train,Houston,TX,US,77061,,,2010-01-01 00:00:00,5,8.0,Yes,No,0
747884,6,Train,Philadelphia,PA,US,19141,High School,Not Applicable,2007-06-01 00:00:00,2,4.0,,No,0
748688,6,Train,Garland,TX,US,75044,,,,8,11.0,No,No,0
749658,6,Train,Langhorne,PA,US,19047,Bachelor's,Information Management and Analysis / Marketing,2007-12-01 00:00:00,4,4.0,Yes,No,0
749955,6,Train,Coon Rapids,MN,US,55433,High School,Not Applicable,1987-01-01 00:00:00,4,15.0,Yes,No,0
751098,6,Train,Dallas,TX,US,75287,Master's,Accounting & Financial Mgmt,2012-12-01 00:00:00,2,6.0,Yes,No,0
751633,6,Train,Bloomfield,NJ,US,07003,Bachelor's,Business Administration,,3,15.0,No,Yes,40
755923,6,Train,Atlanta,GA,US,30314,Bachelor's,,1988-01-01 00:00:00,7,14.0,Yes,No,0
759736,6,Test,Bronx,NY,US,10458,,,,1,0.0,No,No,0
760670,6,Train,Brooklyn,NY,US,11209,Bachelor's,Accounting,2012-05-01 00:00:00,4,5.0,No,No,0
763136,6,Test,Galveston,TX,US,77554,Master's,Engineering,1976-06-01 00:00:00,10,36.0,,No,0
764005,6,Train,Chandler,AZ,US,85224,High School,,,3,4.0,Yes,No,0
766869,6,Train,Nashville,TN,US,37221,Bachelor's,Economics/Psychology,2000-08-01 00:00:00,4,12.0,No,Yes,100
767485,6,Train,Jackson,MO,US,63755,Bachelor's,Accounting,,7,11.0,Yes,Yes,100
772484,6,Train,San Bernardino,CA,US,92404,Associate's,English Language and Literature/Letters,2006-01-01 00:00:00,4,5.0,No,Yes,16
775764,6,Train,Somerset,NJ,US,08873,Associate's,Electro Mechanics,1998-01-01 00:00:00,3,9.0,Yes,No,0
781896,6,Train,Hollywood,FL,US,33020,Bachelor's,Business Administration/ Marketing,2007-05-01 00:00:00,5,12.0,,Yes,175
782620,6,Train,Jonesboro,GA,US,30236,High School,Not Applicable,1991-01-01 00:00:00,4,8.0,No,No,0
783361,6,Test,Owings Mills,MD,US,21117,,,,10,24.0,Yes,Yes,10
783507,6,Train,Charlotte,NC,US,28213,Associate's,"Business Administration and Management, General",2014-11-01 00:00:00,2,2.0,No,No,0
785767,6,Train,Indianapolis,IN,US,46235,,,,3,4.0,Yes,No,0
786580,6,Train,Ellicott City,MD,US,21042,Master's,Business Management,,3,13.0,Yes,Yes,250
788757,6,Train,Houston,TX,US,77067,High School,Not Applicable,2007-01-01 00:00:00,5,5.0,No,No,0
789961,6,Train,Baltimore,MD,US,21229,Associate's,"Computer Technology, Business Administration, Accounting, Typing, advance Data Entry and Computer Science and Engineer.",1988-02-01 00:00:00,7,32.0,Yes,Yes,3
791197,6,Train,Lexington,KY,US,40509,Bachelor's,Communication,2012-06-01 00:00:00,6,9.0,Yes,No,0
793197,6,Train,Wilkes Barre,PA,US,18702,Master's,Management-Human Resource Management,2014-01-01 00:00:00,3,7.0,No,No,0
795972,6,Train,Hackettstown,NJ,US,07840,,,,4,6.0,Yes,No,0
798945,6,Train,Riverdale,IL,US,60827,Master's,Public Administration,,3,6.0,Yes,No,0
799166,6,Train,Houston,TX,US,77067,High School,Not Applicable,2007-01-01 00:00:00,2,5.0,No,No,0
801449,6,Train,Gardena,CA,US,90248,,,2011-09-01 00:00:00,3,8.0,Yes,No,0
802983,6,Train,Brooklyn,NY,US,11234,,,,8,13.0,Yes,No,0
803754,6,Train,Fort Washington,MD,US,20744,Associate's,Culinary Arts- Business Management,1997-01-01 00:00:00,6,19.0,Yes,Yes,13
805851,6,Train,Indianapolis,IN,US,46218,High School,Not Applicable,1998-01-01 00:00:00,5,10.0,No,No,0
807470,6,Train,Detroit,MI,US,48224,High School,Not Applicable,2006-01-01 00:00:00,3,7.0,Yes,No,0
807519,6,Train,Las Vegas,NV,US,89178,Bachelor's,Construction Management,1990-01-01 00:00:00,6,25.0,Yes,No,0
809972,6,Train,Burnham,IL,US,60633,Bachelor's,Science,2008-05-01 00:00:00,4,13.0,No,No,0
820206,6,Train,Baltimore,MD,US,21221,High School,Not Applicable,1981-01-01 00:00:00,5,27.0,No,Yes,25
821237,6,Train,Stafford,TX,US,77477,Vocational,Comercial Motor Vehicle Operator,2005-08-01 00:00:00,5,17.0,No,No,0
824133,6,Test,Miami,FL,US,33145,Master's,MBA,2013-05-01 00:00:00,2,9.0,Yes,Yes,5
825498,6,Train,Amityville,NY,US,11701,,Information Technology and Medical Billing,2010-01-01 00:00:00,3,7.0,Yes,No,0
827469,6,Train,Fort Lauderdale,FL,US,33319,,,,3,14.0,Yes,No,0
827874,6,Train,Rochester,NY,US,14606,High School,Not Applicable,2007-01-01 00:00:00,2,3.0,Yes,No,0
832016,6,Train,Arlington,TX,US,76017,High School,,1979-05-01 00:00:00,4,5.0,,No,0
840023,6,Train,Hartford,CT,US,06105,,,2009-01-01 00:00:00,3,3.0,No,No,0
840162,6,Train,Elizabeth,NJ,US,07202,Bachelor's,Fayette Library,,5,7.0,No,No,0
842218,6,Train,Norcross,GA,US,30071,High School,Not Applicable,2010-05-01 00:00:00,5,4.0,Yes,Yes,8
842223,6,Train,Greensboro,NC,US,27410,High School,Not Applicable,,5,6.0,Yes,No,0
842797,6,Train,Chicago,IL,US,60636,,,,4,13.0,Yes,No,0
846365,6,Train,Phoenix,AZ,US,85021,Bachelor's,,,4,12.0,No,No,0
849671,6,Train,Merrick,NY,US,11566,Master's,,,4,29.0,Yes,Yes,50
854375,6,Train,San Diego,CA,US,92109,,,,1,3.0,Yes,Yes,7
855654,6,Train,Chicago,IL,US,60641,Associate's,BUS. MGNT,1986-03-01 00:00:00,6,25.0,No,Yes,5
856210,6,Train,Westbury,NY,US,11590,Bachelor's,Justice Studies - Criminal Justice,2011-09-01 00:00:00,6,6.0,No,Yes,3
857341,6,Train,Kansas City,MO,US,64134,Master's,Marketing,2000-01-01 00:00:00,3,20.0,Yes,Yes,100
858222,6,Train,Mesquite,TX,US,75181,High School,Not Applicable,2001-05-01 00:00:00,6,10.0,Yes,No,0
858535,6,Train,Phoenix,AZ,US,85022,High School,General Studies,1985-01-01 00:00:00,3,12.0,Yes,Yes,6
860214,6,Train,Elmont,NY,US,11003,High School,Broadcast Communications,2004-06-01 00:00:00,5,8.0,Yes,No,0
860729,6,Train,Corona,CA,US,92879,,General Education,2006-09-01 00:00:00,4,7.0,Yes,Yes,7
861958,6,Train,Norcross,GA,US,30092,Master's,Mental Health Counseling,2012-03-01 00:00:00,10,9.0,No,No,0
